日期,股票代码,股票名称,买入信号总分,触发信号,收盘价,K,D,J,DIF,DEA
2025-10-22,301313,凡拓数创,5,MACD金叉，MACD柱体由绿转红,25.11,70.26,55.23,100.33,-0.377,-0.432
2025-10-22,301318,维海德,5,MACD金叉，MACD柱体由绿转红,30.19,41.22,33.07,57.52,-0.67,-0.694
2025-10-22,301332,德尔玛,5,MACD金叉，MACD柱体由绿转红,9.8,53.9,43.02,75.66,-0.237,-0.245
2025-10-22,301337,亚华电子,5,MACD金叉，MACD柱体由绿转红,27.66,61.6,53.43,77.94,-0.486,-0.517
2025-10-22,002691,冀凯股份,5,MACD金叉，MACD柱体由绿转红,8.39,38.73,25.76,64.67,-0.154,-0.165
2025-10-22,002712,思美传媒,5,MACD金叉，MACD柱体由绿转红,5.5,74.6,62.05,99.69,-0.113,-0.125
2025-10-22,002730,电光科技,5,MACD金叉，MACD柱体由绿转红,15.86,48.68,45.13,55.79,-0.334,-0.343
2025-10-22,300601,康泰生物,5,MACD金叉，MACD柱体由绿转红,16.62,43.35,38.37,53.29,-0.383,-0.404
2025-10-22,300615,欣天科技,5,MACD金叉，MACD柱体由绿转红,13.93,81.16,70.7,102.07,-0.22,-0.256
2025-10-22,600280,中央商场,5,MACD金叉，MACD柱体由绿转红,3.39,61.87,56.07,73.47,-0.051,-0.055
2025-10-22,002956,西麦食品,5,MACD金叉，MACD柱体由绿转红,20.62,68.22,55.96,92.73,-0.493,-0.575
2025-10-22,002976,瑞玛精密,5,MACD金叉，MACD柱体由绿转红,24.45,40.71,39.61,42.9,-0.264,-0.273
2025-10-22,000859,国风新材,5,MACD金叉，MACD柱体由绿转红,6.53,39.9,33.49,52.72,-0.092,-0.1
2025-10-22,300887,谱尼测试,5,MACD金叉，MACD柱体由绿转红,8.01,58.46,53.03,69.33,-0.124,-0.124
2025-10-22,300921,南凌科技,5,MACD金叉，MACD柱体由绿转红,22.7,68.62,58.67,88.51,-0.505,-0.529
2025-10-22,300928,华安鑫创,5,MACD金叉，MACD柱体由绿转红,31.87,34.26,30.94,40.9,-0.592,-0.611
2025-10-22,301001,凯淳股份,5,MACD金叉，MACD柱体由绿转红,30.9,43.79,41.51,48.35,-0.096,-0.098
2025-10-22,301020,密封科技,5,MACD金叉，MACD柱体由绿转红,22.7,42.09,38.64,48.99,-0.22,-0.23
2025-10-22,301041,金百泽,5,MACD金叉，MACD柱体由绿转红,27.75,73.16,58.53,102.43,-0.541,-0.575
2025-10-22,002422,科伦药业,5,MACD金叉，MACD柱体由绿转红,35.91,61.59,51.4,81.97,-0.54,-0.566
2025-10-22,002442,龙星科技,5,MACD金叉，MACD柱体由绿转红,6.3,48.96,39.0,68.86,-0.068,-0.072
2025-10-22,002337,赛象科技,5,MACD金叉，MACD柱体由绿转红,6.38,71.2,53.11,107.37,-0.002,-0.024
2025-10-22,001267,汇绿生态,5,MACD金叉，MACD柱体由绿转红,19.33,78.96,60.41,116.06,0.334,0.292
2025-10-22,001279,强邦新材,5,MACD金叉，MACD柱体由绿转红,38.33,69.41,61.08,86.07,-0.551,-0.565
2025-10-22,001296,长江材料,5,MACD金叉，MACD柱体由绿转红,23.99,74.58,68.79,86.15,-0.018,-0.038
2025-10-22,001313,粤海饲料,5,MACD金叉，MACD柱体由绿转红,7.18,56.62,44.07,81.71,-0.116,-0.125
2025-10-22,001316,润贝航科,5,MACD金叉，MACD柱体由绿转红,33.71,38.55,25.94,63.78,-0.369,-0.439
2025-10-21,300352,北信源,3,KDJ低位反转金叉,5.73,34.29,31.83,39.23,-0.149,-0.124
2025-10-21,300355,蒙草生态,3,KDJ低位反转金叉,4.12,30.43,26.3,38.71,-0.113,-0.092
2025-10-21,300377,赢时胜,3,KDJ低位反转金叉,20.42,29.43,26.7,34.89,-0.994,-0.913
2025-10-21,300406,九强生物,3,KDJ低位反转金叉,13.28,36.53,33.2,43.19,-0.2,-0.211
2025-10-21,002595,豪迈科技,3,KDJ低位反转金叉,57.28,28.66,23.34,39.3,-0.739,-0.482
2025-10-21,300004,南风股份,3,KDJ低位反转金叉,11.9,26.58,22.05,35.65,-0.076,0.181
2025-10-21,300032,金龙机电,3,KDJ低位反转金叉,4.87,25.11,21.65,32.02,-0.175,-0.135
2025-10-21,000988,华工科技,3,KDJ低位反转金叉,82.78,23.59,16.82,37.12,2.181,4.298
2025-10-21,300508,维宏股份,3,KDJ低位反转金叉,28.02,26.23,22.2,34.27,-0.71,-0.566
2025-10-21,300231,银信科技,3,KDJ低位反转金叉,11.05,27.7,23.04,37.02,-0.365,-0.329
2025-10-21,300249,依米康,3,KDJ低位反转金叉,15.12,22.48,19.71,28.01,-0.532,-0.372
2025-10-21,300256,星星科技,3,KDJ低位反转金叉,4.07,27.68,24.72,33.59,-0.128,-0.097
2025-10-21,300275,梅安森,3,KDJ低位反转金叉,12.29,28.89,24.62,37.41,-0.44,-0.417
2025-10-21,300278,华昌达,3,KDJ低位反转金叉,5.42,41.43,37.2,49.89,-0.129,-0.112
2025-10-21,300279,和晶科技,3,KDJ低位反转金叉,7.35,38.3,34.03,46.85,-0.182,-0.149
2025-10-21,002771,真视通,3,KDJ低位反转金叉,15.63,37.61,33.92,45.0,-0.451,-0.436
2025-10-21,300174,元力股份,3,KDJ低位反转金叉,16.17,31.79,29.08,37.19,-0.31,-0.22
2025-10-21,300177,中海达,3,KDJ低位反转金叉,9.26,22.49,18.15,31.16,-0.347,-0.312
2025-10-21,300192,科德教育,3,KDJ低位反转金叉,17.58,22.47,19.28,28.85,-0.511,-0.335
2025-10-21,300217,东方电热,3,KDJ低位反转金叉,5.32,16.36,12.2,24.69,-0.115,-0.039
2025-10-21,300218,安利股份,3,KDJ低位反转金叉,17.44,17.84,15.84,21.84,-0.872,-0.778
2025-10-21,300415,伊之密,3,KDJ低位反转金叉,24.16,20.08,14.51,31.21,-0.567,-0.157
2025-10-21,300420,五洋自控,3,KDJ低位反转金叉,4.0,27.27,24.94,31.93,-0.076,-0.051
2025-10-21,300445,康斯特,3,KDJ低位反转金叉,17.86,18.16,13.6,27.29,-0.408,-0.213
2025-10-21,000526,学大教育,3,KDJ低位反转金叉,44.04,30.18,27.79,34.95,-1.281,-1.276
2025-10-21,000590,启迪药业,3,KDJ低位反转金叉,11.3,28.16,25.13,34.22,-0.237,-0.212
2025-10-21,300057,万顺新材,3,KDJ低位反转金叉,5.89,27.95,21.39,41.07,-0.115,-0.059
2025-10-21,300059,东方财富,3,KDJ低位反转金叉,25.42,16.83,12.52,25.46,-0.366,-0.183
2025-10-21,300067,安诺其,3,KDJ低位反转金叉,4.51,29.74,25.45,38.31,-0.197,-0.191
2025-10-21,300083,创世纪,3,KDJ低位反转金叉,9.38,21.27,14.84,34.12,-0.256,-0.083
2025-10-21,300085,银之杰,3,KDJ低位反转金叉,48.57,21.62,15.99,32.89,-1.1,-0.401
2025-10-21,300092,科新机电,3,KDJ低位反转金叉,16.82,29.34,25.91,36.22,-0.008,0.222
2025-10-21,300292,吴通控股,3,KDJ低位反转金叉,4.57,22.07,17.87,30.48,-0.141,-0.107
2025-10-21,300299,富春股份,3,KDJ低位反转金叉,6.25,31.14,25.82,41.78,-0.212,-0.198
2025-10-21,300310,宜通世纪,3,KDJ低位反转金叉,5.7,31.55,25.25,44.15,-0.254,-0.223
2025-10-21,300319,麦捷科技,3,KDJ低位反转金叉,12.15,30.22,20.79,49.08,-0.199,-0.074
2025-10-21,300328,宜安科技,3,KDJ低位反转金叉,15.59,21.73,16.47,32.24,-0.559,-0.248
2025-10-21,000705,浙江震元,3,KDJ低位反转金叉,9.52,23.61,18.25,34.33,-0.027,0.037
2025-10-21,000727,冠捷科技,3,KDJ低位反转金叉,2.66,28.05,20.9,42.34,-0.025,0.007
2025-10-21,300145,南方泵业,3,KDJ低位反转金叉,4.47,26.36,23.96,31.16,-0.088,-0.051
2025-10-21,002815,崇达技术,3,KDJ低位反转金叉,13.73,16.65,13.84,22.26,-0.513,-0.285
2025-10-21,002819,东方中科,3,KDJ低位反转金叉,28.52,27.6,24.46,33.89,-0.403,-0.228
2025-10-21,002845,同兴达,3,KDJ低位反转金叉,13.81,26.45,23.26,32.84,-0.373,-0.288
2025-10-21,002863,今飞凯达,3,KDJ低位反转金叉,5.32,37.81,34.18,45.06,-0.043,-0.025
2025-10-21,002178,延华智能,3,KDJ低位反转金叉,6.46,45.79,45.17,47.02,-0.18,-0.173
2025-10-21,002146,荣盛发展,3,KDJ低位反转金叉,1.6,33.96,30.59,40.7,-0.006,0.01
2025-10-21,002925,盈趣科技,3,KDJ低位反转金叉,19.39,27.45,22.85,36.65,0.208,0.345
2025-10-21,000810,创维数字,3,KDJ低位反转金叉,13.34,27.19,23.3,34.96,0.031,0.17
2025-10-21,000823,超声电子,3,KDJ低位反转金叉,12.83,20.45,15.59,30.16,-0.285,-0.119
2025-10-21,000837,秦川机床,3,KDJ低位反转金叉,13.02,20.1,16.09,28.1,-0.25,-0.073
2025-10-21,000859,国风新材,3,KDJ低位反转金叉,6.47,30.54,27.07,37.48,-0.106,-0.102
2025-10-21,002458,益生股份,3,KDJ低位反转金叉,8.48,26.22,18.06,42.52,-0.111,-0.088
2025-10-21,002467,二六三,3,KDJ低位反转金叉,6.12,22.38,20.67,25.8,-0.149,-0.097
2025-10-21,002491,通鼎互联,3,KDJ低位反转金叉,5.14,27.44,25.93,30.46,-0.153,-0.102
2025-10-21,002984,森麒麟,3,KDJ低位反转金叉,18.87,20.51,18.15,25.24,-0.223,-0.161
2025-10-21,003028,振邦智能,3,KDJ低位反转金叉,31.2,32.79,28.85,40.67,-0.507,-0.36
2025-10-21,002406,远东传动,3,KDJ低位反转金叉,7.55,32.62,28.74,40.39,-0.167,-0.143
2025-10-21,002421,达实智能,3,KDJ低位反转金叉,3.28,22.0,16.49,33.01,-0.082,-0.061
2025-10-21,002426,胜利精密,3,KDJ低位反转金叉,3.33,20.98,15.33,32.28,-0.091,-0.045
2025-10-21,002436,兴森科技,3,KDJ低位反转金叉,19.78,25.72,25.68,25.8,-0.081,0.371
2025-10-21,001268,联合精密,3,KDJ低位反转金叉,30.54,22.8,19.55,29.31,-1.044,-0.851
2025-10-21,000521,长虹美菱,3,KDJ低位反转金叉,7.13,46.03,44.5,49.09,-0.092,-0.091
2025-10-22,000029,深深房Ａ,3,KDJ低位反转金叉,28.47,28.34,21.56,41.91,0.347,0.722
2025-10-22,002577,雷柏科技,3,KDJ低位反转金叉,19.13,29.07,24.44,38.32,-0.501,-0.444
2025-10-22,002583,海能达,3,KDJ低位反转金叉,11.22,34.14,28.91,44.61,-0.312,-0.298
2025-10-22,300043,星辉娱乐,3,KDJ低位反转金叉,6.36,23.02,19.01,31.04,0.117,0.231
2025-10-22,300467,迅游科技,3,KDJ低位反转金叉,23.84,24.06,19.77,32.63,-0.245,0.124
2025-10-22,300689,澄天伟业,3,KDJ低位反转金叉,51.91,41.36,40.02,44.05,-1.079,-0.94
2025-10-22,300703,创源股份,3,KDJ低位反转金叉,30.18,26.25,23.46,31.84,-0.742,-0.489
2025-10-22,002031,巨轮智能,3,KDJ低位反转金叉,7.87,18.42,15.27,24.73,-0.226,-0.165
2025-10-22,300946,恒而达,3,KDJ低位反转金叉,52.73,12.0,10.08,15.85,-1.198,-0.445
2025-10-22,001914,招商积余,3,KDJ低位反转金叉,11.32,16.27,11.11,26.58,-0.262,-0.219
2025-10-22,300443,金雷股份,3,KDJ低位反转金叉,29.0,33.72,28.56,44.05,0.23,0.564
2025-10-22,002103,广博股份,3,KDJ低位反转金叉,9.28,31.35,25.04,43.97,-0.256,-0.241
2025-10-22,002106,莱宝高科,3,KDJ低位反转金叉,11.44,28.4,24.42,36.37,-0.124,0.001
2025-10-22,002516,旷达科技,3,KDJ低位反转金叉,6.0,28.3,23.63,37.64,-0.025,0.035
2025-10-22,002547,春兴精工,3,KDJ低位反转金叉,5.16,32.95,30.13,38.58,-0.094,-0.038
2025-10-22,002553,南方精工,3,KDJ低位反转金叉,28.84,37.02,32.39,46.28,-0.601,-0.378
2025-10-22,300790,宇瞳光学,3,KDJ低位反转金叉,29.68,26.39,25.91,27.34,-0.279,0.166
2025-10-22,002175,东方智造,3,KDJ低位反转金叉,4.52,21.57,18.18,28.36,-0.151,-0.121
2025-10-22,600337,美克家居,3,KDJ低位反转金叉,2.32,35.03,31.69,41.71,0.025,0.037
2025-10-22,002508,老板电器,3,KDJ低位反转金叉,18.81,37.31,32.47,46.98,-0.158,-0.132
2025-10-22,000403,派林生物,3,KDJ低位反转金叉,16.27,42.99,41.86,45.24,-0.348,-0.381
2025-10-13,001206,依依股份,2,短期均线多头确认,34.85,88.5,84.1,97.32,1.699,1.233
2025-10-21,300374,中铁装配,2,短期均线多头确认,17.14,65.73,53.76,89.65,-0.127,-0.221
2025-10-21,003039,顺控发展,2,短期均线多头确认,13.61,79.35,73.16,91.74,-0.07,-0.099
2025-10-21,002278,神开股份,2,短期均线多头确认,11.21,88.67,78.78,108.44,0.013,-0.128
2025-10-21,000952,广济药业,2,短期均线多头确认,7.06,90.99,84.98,103.0,-0.005,-0.075
2025-10-21,000966,长源电力,2,短期均线多头确认,4.49,82.26,79.69,87.38,-0.008,-0.023
2025-10-21,002767,先锋电子,2,短期均线多头确认,25.03,94.3,85.48,111.95,0.543,0.016
2025-10-21,300172,中电环保,2,短期均线多头确认,5.55,75.68,70.12,86.8,0.006,-0.02
2025-10-21,300434,金石亚药,2,短期均线多头确认,11.73,85.12,82.21,90.95,0.096,-0.101
2025-10-21,300452,山河药辅,2,短期均线多头确认,13.76,87.39,86.76,88.65,-0.039,-0.139
2025-10-21,000544,中原环保,2,短期均线多头确认,8.98,83.13,83.39,82.6,0.059,0.018
2025-10-21,000548,湖南投资,2,短期均线多头确认,5.98,92.79,87.01,104.36,0.031,-0.022
2025-10-21,000554,泰山石油,2,短期均线多头确认,7.02,85.46,79.61,97.17,-0.007,-0.039
2025-10-21,000586,汇源通信,2,短期均线多头确认,14.01,60.71,48.62,84.91,0.186,0.227
2025-10-21,000726,鲁  泰Ａ,2,短期均线多头确认,7.45,80.16,74.93,90.63,0.057,-0.012
2025-10-21,300160,秀强股份,2,短期均线多头确认,5.92,66.88,62.18,76.27,-0.053,-0.07
2025-10-21,002083,孚日股份,2,短期均线多头确认,6.18,82.25,82.22,82.3,0.236,0.097
2025-10-21,002523,天桥起重,2,短期均线多头确认,4.29,73.88,66.04,89.55,0.055,0.032
2025-10-21,002818,富森美,2,短期均线多头确认,11.84,56.33,52.87,63.25,-0.022,-0.028
2025-10-21,002828,贝肯能源,2,短期均线多头确认,11.23,92.28,89.7,97.46,0.102,0.015
2025-10-21,002138,顺络电子,2,短期均线多头确认,36.11,56.74,51.17,67.86,0.478,0.648
2025-10-21,002728,特一药业,2,短期均线多头确认,10.27,86.82,82.38,95.71,0.126,-0.021
2025-10-21,000593,德龙汇能,2,短期均线多头确认,7.6,69.63,56.97,94.96,0.162,0.13
2025-10-21,000620,盈新发展,2,短期均线多头确认,1.98,87.44,75.99,110.36,0.025,0.003
2025-10-21,000632,三木集团,2,短期均线多头确认,4.17,87.01,79.08,102.88,0.003,-0.027
2025-10-21,000637,茂化实华,2,短期均线多头确认,4.73,92.78,86.45,105.42,0.046,0.002
2025-10-21,002381,双箭股份,2,短期均线多头确认,6.75,77.84,73.51,86.51,-0.039,-0.054
2025-10-21,002961,瑞达期货,2,短期均线多头确认,22.48,63.9,51.13,89.43,-0.104,-0.231
2025-10-21,000779,甘咨询,2,短期均线多头确认,9.26,75.99,67.9,92.17,-0.046,-0.069
2025-10-21,000850,华茂股份,2,短期均线多头确认,4.71,67.35,63.09,75.89,0.019,0.001
2025-10-21,000852,石化机械,2,短期均线多头确认,7.72,89.36,81.0,106.06,0.064,-0.054
2025-10-21,001218,丽臣实业,2,短期均线多头确认,22.02,86.75,86.71,86.84,0.439,0.32
2025-10-21,001228,永泰运,2,短期均线多头确认,27.33,75.91,67.23,93.26,0.266,-0.049
2025-10-21,002664,信质集团,2,短期均线多头确认,32.1,76.25,71.04,86.68,0.958,1.084
2025-10-21,000883,湖北能源,2,短期均线多头确认,4.82,70.78,75.59,61.17,0.028,0.011
2025-10-21,000927,中国铁物,2,短期均线多头确认,2.8,82.16,77.89,90.7,-0.002,-0.012
2025-10-21,000159,国际实业,2,短期均线多头确认,6.08,91.56,85.95,102.79,0.049,0.013
2025-10-21,000407,胜利股份,2,短期均线多头确认,3.86,94.1,91.5,99.3,0.036,0.005
2025-10-21,000419,通程控股,2,短期均线多头确认,6.03,88.47,83.33,98.76,-0.013,-0.032
2025-10-21,000519,中兵红箭,2,短期均线多头确认,19.42,66.67,63.37,73.28,-0.085,-0.297
2025-10-22,000065,北方国际,2,短期均线多头确认,12.46,80.59,73.56,94.65,0.081,-0.065
2025-10-22,002566,益盛药业,2,短期均线多头确认,8.22,87.35,83.35,95.33,-0.004,-0.049
2025-10-22,300374,中铁装配,2,短期均线多头确认,18.94,66.89,60.33,80.02,0.083,-0.16
2025-10-22,000965,天保基建,2,短期均线多头确认,4.82,88.46,79.84,105.7,0.035,-0.017
2025-10-22,300512,中亚股份,2,短期均线多头确认,11.25,75.61,72.1,82.62,0.559,0.306
2025-10-22,300675,建科院,2,短期均线多头确认,17.28,73.44,73.73,72.85,0.314,0.122
2025-10-22,300708,聚灿光电,2,短期均线多头确认,9.83,79.25,73.36,91.04,0.123,0.042
2025-10-22,002030,达安基因,2,短期均线多头确认,6.48,66.11,56.93,84.47,-0.054,-0.079
2025-10-22,002038,双鹭药业,2,短期均线多头确认,7.71,87.17,83.67,94.16,-0.035,-0.103
2025-10-22,002051,中工国际,2,短期均线多头确认,8.84,68.74,73.67,58.9,0.013,-0.043
2025-10-22,301067,显盈科技,2,短期均线多头确认,34.22,68.56,62.38,80.94,-0.08,-0.177
2025-10-22,301070,开勒股份,2,短期均线多头确认,63.01,63.5,57.61,75.26,2.537,2.565
2025-10-22,300971,博亚精工,2,短期均线多头确认,25.59,88.43,82.63,100.04,0.351,0.176
2025-10-22,001336,楚环科技,2,短期均线多头确认,23.98,83.54,75.9,98.82,0.09,0.013
2025-10-22,002007,华兰生物,2,短期均线多头确认,16.99,89.24,86.42,94.87,0.012,-0.088
2025-10-22,300235,方直科技,2,短期均线多头确认,13.78,71.71,76.85,61.44,0.188,0.082
2025-10-22,002746,仙坛股份,2,短期均线多头确认,6.23,64.92,60.81,73.15,-0.014,-0.02
2025-10-22,002795,永和智控,2,短期均线多头确认,5.45,87.91,81.91,99.91,0.051,-0.001
2025-10-22,600137,浪莎股份,2,短期均线多头确认,20.45,90.92,84.27,104.22,0.04,-0.172
2025-10-22,300191,潜能恒信,2,短期均线多头确认,22.35,63.31,52.29,85.36,0.143,-0.046
2025-10-22,300423,昇辉科技,2,短期均线多头确认,8.04,62.26,60.08,66.62,0.189,0.146
2025-10-22,300424,航新科技,2,短期均线多头确认,17.96,91.82,88.59,98.26,0.329,0.065
2025-10-22,300425,中建环能,2,短期均线多头确认,5.37,84.37,80.0,93.11,-0.005,-0.038
2025-10-22,300534,陇神戎发,2,短期均线多头确认,10.4,83.95,79.34,93.18,-0.009,-0.096
2025-10-22,300557,理工光科,2,短期均线多头确认,31.56,64.07,49.84,92.54,0.176,-0.27
2025-10-22,301108,洁雅股份,2,短期均线多头确认,36.95,86.32,81.44,96.1,1.109,0.855
2025-10-22,301111,粤万年青,2,短期均线多头确认,17.26,92.12,88.99,98.4,0.03,-0.153
2025-10-22,301113,雅艺科技,2,短期均线多头确认,23.8,85.38,80.07,95.99,0.116,-0.036
2025-10-22,301158,德石股份,2,短期均线多头确认,29.97,92.35,87.89,101.26,1.445,0.321
2025-10-22,002900,哈三联,2,短期均线多头确认,14.61,77.04,67.33,96.45,-0.128,-0.3
2025-10-22,600339,中油工程,2,短期均线多头确认,3.77,80.68,77.7,86.66,0.053,0.03
2025-10-22,301203,国泰环保,2,短期均线多头确认,35.25,73.72,69.6,81.96,0.202,0.215
2025-10-22,301211,亨迪药业,2,短期均线多头确认,14.99,82.27,79.84,87.12,0.155,-0.116
2025-10-22,301213,观想科技,2,短期均线多头确认,53.9,59.95,56.54,66.78,-1.258,-1.691
2025-10-22,300626,华瑞股份,2,短期均线多头确认,13.05,80.56,73.65,94.38,0.276,0.051
2025-10-22,300080,易成新能,2,短期均线多头确认,5.54,47.77,38.36,66.6,0.21,0.19
2025-10-22,300289,利德曼,2,短期均线多头确认,8.19,69.51,64.47,79.6,-0.087,-0.158
2025-10-22,000707,双环科技,2,短期均线多头确认,6.67,70.32,62.84,85.29,-0.013,-0.043
2025-10-22,000759,中百集团,2,短期均线多头确认,7.85,76.59,66.22,97.33,-0.056,-0.122
2025-10-22,300132,青松股份,2,短期均线多头确认,6.53,80.53,73.95,93.69,0.006,-0.024
2025-10-22,300157,新锦动力,2,短期均线多头确认,5.08,69.95,56.13,97.59,-0.024,-0.062
2025-10-22,300164,通源石油,2,短期均线多头确认,6.83,89.07,84.27,98.68,0.21,0.112
2025-10-22,301456,盘古智能,2,短期均线多头确认,37.2,85.81,77.89,101.66,1.582,1.182
2025-10-22,002102,能特科技,2,短期均线多头确认,4.05,82.31,77.64,91.64,-0.053,-0.077
2025-10-22,600511,国药股份,2,短期均线多头确认,29.89,63.72,55.15,80.86,-0.1,-0.19
2025-10-22,300850,新强联,2,短期均线多头确认,48.17,63.16,52.89,83.69,2.019,1.755
2025-10-22,300865,大宏立,2,短期均线多头确认,35.0,83.53,76.06,98.47,0.071,-0.419
2025-10-22,000509,华塑控股,2,短期均线多头确认,3.8,83.23,66.17,117.35,0.019,-0.026
2025-10-22,000520,凤凰航运,2,短期均线多头确认,4.63,71.43,66.44,81.41,-0.024,-0.05
2025-10-22,002523,天桥起重,2,短期均线多头确认,4.38,73.12,69.58,80.21,0.082,0.042
2025-10-22,002542,中化岩土,2,短期均线多头确认,4.46,88.72,75.17,115.81,0.04,-0.03
2025-10-22,002546,新联电子,2,短期均线多头确认,6.78,76.97,67.25,96.42,0.09,0.032
2025-10-22,002551,尚荣医疗,2,短期均线多头确认,4.13,93.36,89.19,101.7,-0.046,-0.072
2025-10-22,002554,惠博普,2,短期均线多头确认,3.87,94.41,87.63,107.96,0.108,0.048
2025-10-22,301231,荣信文化,2,短期均线多头确认,31.69,80.81,80.18,82.08,0.846,-0.006
2025-10-22,301266,宇邦新材,2,短期均线多头确认,38.7,88.33,82.23,100.54,0.56,0.192
2025-10-22,002807,江阴银行,2,短期均线多头确认,5.19,96.84,95.07,100.37,0.065,-0.012
2025-10-22,002828,贝肯能源,2,短期均线多头确认,12.42,96.14,92.92,102.59,0.234,0.059
2025-10-22,002853,皮阿诺,2,短期均线多头确认,12.37,83.54,76.46,97.69,-0.045,-0.086
2025-10-22,300800,力合科技,2,短期均线多头确认,12.06,84.58,81.31,91.12,0.012,-0.048
2025-10-22,300823,建科智能,2,短期均线多头确认,16.66,69.37,70.07,67.97,0.037,-0.087
2025-10-22,002207,准油股份,2,短期均线多头确认,9.27,78.31,78.26,78.4,0.277,0.178
2025-10-22,002702,海欣食品,2,短期均线多头确认,4.66,86.16,85.18,88.12,0.018,-0.019
2025-10-22,002728,特一药业,2,短期均线多头确认,11.09,93.41,87.89,104.44,0.275,0.038
2025-10-22,600272,开开实业,2,短期均线多头确认,13.2,74.37,71.4,80.29,-0.102,-0.173
2025-10-22,600293,三峡新材,2,短期均线多头确认,3.74,88.69,77.76,110.55,0.066,0.006
2025-10-22,000637,茂化实华,2,短期均线多头确认,4.87,82.04,84.25,77.63,0.089,0.019
2025-10-22,002375,亚厦股份,2,短期均线多头确认,4.12,89.3,87.71,92.47,0.012,-0.014
2025-10-22,002931,锋龙股份,2,短期均线多头确认,16.95,85.0,75.98,103.05,0.01,-0.147
2025-10-22,600202,哈空调,2,短期均线多头确认,6.21,91.08,84.88,103.49,0.032,-0.009
2025-10-22,300901,中胤时尚,2,短期均线多头确认,18.42,80.86,72.68,97.24,0.095,-0.231
2025-10-22,300932,三友联众,2,短期均线多头确认,11.82,73.23,69.45,80.81,-0.082,-0.154
2025-10-22,002481,双塔食品,2,短期均线多头确认,6.39,82.35,75.26,96.52,0.083,0.035
2025-10-22,002990,盛视科技,2,短期均线多头确认,28.62,75.66,73.26,80.48,-0.394,-0.592
2025-10-22,003001,中岩大地,2,短期均线多头确认,25.92,72.23,63.41,89.88,-0.358,-0.701
2025-10-22,003011,海象新材,2,短期均线多头确认,22.21,76.69,69.09,91.88,0.225,0.091
2025-10-22,002633,申科股份,2,短期均线多头确认,17.38,78.78,75.03,86.28,0.208,0.067
2025-10-22,002663,普邦股份,2,短期均线多头确认,2.37,86.73,80.4,99.4,0.053,0.033
2025-10-22,000928,中钢国际,2,短期均线多头确认,6.87,72.44,76.08,65.15,0.047,-0.007
2025-10-22,000159,国际实业,2,短期均线多头确认,6.08,91.32,88.63,96.69,0.062,0.023
2025-10-22,000407,胜利股份,2,短期均线多头确认,3.78,82.76,87.13,74.03,0.041,0.012
2025-10-22,000419,通程控股,2,短期均线多头确认,6.05,90.07,86.7,96.81,-0.0,-0.026
2025-10-22,000501,武商集团,2,短期均线多头确认,10.2,67.58,69.94,62.87,-0.127,-0.2
2025-10-22,000517,荣安地产,2,短期均线多头确认,2.19,80.5,74.61,92.28,0.023,0.015
2025-10-22,000519,中兵红箭,2,短期均线多头确认,19.46,69.55,66.46,75.74,-0.033,-0.244
