股票代码,股票名称,买入信号,评分,图表路径
300197,节能铁汉,"RSI值为48.39，处于低位回升阶段; 放量上涨: 量比2.53, 涨幅0.91%",30,results/300197_节能铁汉_analysis.png
300123,亚光科技,"KDJ低位金叉; 放量上涨: 量比2.98, 涨幅1.72%",30,results/300123_亚光科技_analysis.png
300173,福能东方,RSI值为33.11，处于低位回升阶段; KDJ低位金叉,30,results/300173_福能东方_analysis.png
600510,黑牡丹,"放量上涨: 量比1.68, 涨幅1.83%; 突破20日前高",30,results/600510_黑牡丹_analysis.png
600517,国网英大,RSI值为44.25，处于低位回升阶段; KDJ低位金叉,30,results/600517_国网英大_analysis.png
600550,保变电气,"KDJ低位金叉; 放量上涨: 量比1.92, 涨幅2.92%",30,results/600550_保变电气_analysis.png
600578,京能电力,"放量上涨: 量比1.55, 涨幅2.86%; 突破20日前高",30,results/600578_京能电力_analysis.png
002091,江苏国泰,RSI值为40.76，处于低位回升阶段; KDJ低位金叉,30,results/002091_江苏国泰_analysis.png
300749,顶固集创,"放量上涨: 量比1.50, 涨幅2.14%; 突破20日前高",30,results/300749_顶固集创_analysis.png
300796,贝斯美,RSI值为45.83，处于低位回升阶段; KDJ低位金叉,30,results/300796_贝斯美_analysis.png
002556,辉隆股份,"放量上涨: 量比2.02, 涨幅1.93%; 突破20日前高",30,results/002556_辉隆股份_analysis.png
002573,清新环境,"放量上涨: 量比2.29, 涨幅1.98%; 突破20日前高",30,results/002573_清新环境_analysis.png
002578,闽发铝业,"放量上涨: 量比2.03, 涨幅3.90%; 突破20日前高",30,results/002578_闽发铝业_analysis.png
002682,龙洲股份,"放量上涨: 量比2.89, 涨幅9.96%; 突破20日前高",30,results/002682_龙洲股份_analysis.png
600337,美克家居,RSI值为46.67，处于低位回升阶段; KDJ低位金叉,30,results/600337_美克家居_analysis.png
300164,通源石油,"放量上涨: 量比2.00, 涨幅7.39%; 突破20日前高",30,results/300164_通源石油_analysis.png
600748,上实发展,"放量上涨: 量比1.78, 涨幅5.31%; 突破20日前高",30,results/600748_上实发展_analysis.png
000019,深粮控股,"放量上涨: 量比8.17, 涨幅9.94%; 突破20日前高",30,results/000019_深粮控股_analysis.png
300011,鼎汉技术,RSI值为45.64，处于低位回升阶段; KDJ低位金叉,30,results/300011_鼎汉技术_analysis.png
300043,星辉娱乐,RSI值为42.86，处于低位回升阶段; KDJ低位金叉,30,results/300043_星辉娱乐_analysis.png
002375,亚厦股份,"放量上涨: 量比2.34, 涨幅3.26%; 突破20日前高",30,results/002375_亚厦股份_analysis.png
